logo src,project_name,project_link,chain_platform,category,issue,funds_lost,date
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeda75545a0.png,Muk Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeda7148b5e.png,Redbean Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeda46db3f0.png,600X,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed9c0df946.png,HolyMoon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed996e3fbe.png,KoinChurch,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed96e81839.png,BSCstarter,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed9465ac84.png,WOO,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed91bdbf9e.png,CRYPTO MOON SHOTS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed8ef8d6b6.png,SpaceGoat,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed8c45ee23.png,Melon Musk,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed893e382e.png,TogetherWeStand,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed86b05255.png,Rabbit Finance,,BSC,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed83d6f1e8.png,Real Madrid FC,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed7ef0c76a.png,ShibaBTC,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed79c47e4f.png,SAFE SHIBA,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed798220c1.png,META,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed773cf0ec.png,Smaugs,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed70d2092b.png,Lucky Coin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed6c0af3d7.png,Paralink Network,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed6721999d.png,RocketAkita,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed63be9cf9.png,DIAMOND,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed60d630e3.png,GO,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed5869c1d7.png,COFFEE MOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed553a855c.png,AppleFive,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed51cba8da.png,Virgin Elon,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed4f49ee41.png,Jade Currency,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed4b1ed13d.png,RocketShip,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed474d3b3d.png,PoopyFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed439ca755.png,Step Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed405aac14.png,GUCCI,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed1968c7a1.png,PROJECT LION,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed1709ce2d.png,Squirtle,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed142f4239.png,Brainstorm,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed1178d739.png,Moony Farm,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed0c6ac56f.png,NFTLogy,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed0a176064.png,NeptuneWallet,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed07957343.png,Wu-Tang Financial,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed05240d8f.png,Vulcano,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed025babdf.png,Diamond Hands Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecffa02afe.png,FUTURE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecfc09972a.png,Antares,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecf6695650.png,Pinknode,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeceef019f4.png,Stratos,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeceb82817d.png,PI NETWORK TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eece8a8f5e1.png,KING TRUMP,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eece51abb8f.png,New Deep Thots,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eece244b1be.png,SPACEDOGE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecdeb81004.png,BathroomSwap,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecdae74ac6.png,BitDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecd8554c52.png,Pigg Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecd5cd7788.png,SonicSpeed,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecd2f4691f.png,Jaku Inu,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeccf770cd9.png,HARDBALL,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecca5e43b4.png,MarsLanding,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecc698dd84.png,EMACITY TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecc2a2a13a.png,Freela,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61ead012b1b18.png,Coffee Shop DAO,https://coffeeshopdao.com/,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecbd125b53.png,DogeStar,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecba22260b.png,SafeTed,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecb751defe.png,DuckCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecb36c6c69.png,Glitch,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eecb0ed15a9.png,LIGMA,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeca09a6684.png,SkyRocket,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eec9d632715.png,HungryShiba,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eec9b1283ce.png,SpaceXDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eec81a69857.png,SPEEDDAO,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eec01a07e69.png,taxi Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebff22da98.png,DwayneCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebfc444d2b.png,BongWeedCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebf9adb4ee.png,1000xCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebf710c065.png,Centrifuge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebf34a237d.png,DIAMOND FUCKING HANDS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebeff7fc86.png,SAFEMOONSHOT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebeb3a430c.png,Koshka Miu,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebe7d4236f.png,LEASHSWAP,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebe301bf87.png,Sphynx Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebdee73a4b.png,Shibaboss,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebdb9937a1.png,Sakura Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebd8cea616.png,BinanceInu.Bep20,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebd5b51175.png,NFT GEM,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebcd00bcc9.png,SparkEnergy,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebca4cc4fa.png,Strawberry,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebc7279e91.png,PhutureProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebc437e6ba.png,LGBTToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eebbf4d6c62.png,dmoon.finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeba45cc067.png,GAYSHIBA,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeba1aa9797.png,NeuroChain,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb9ed10fef.png,Forest token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb9c4aa70d.png,Elon&#x27;s Gay For Doge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb97c0168f.png,dogejavu.com,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb94c51a27.png,SnoopToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb8fa95476.png,Ethereum 2.0,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb8c7985a5.png,Moonpad,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb897bf430.png,Tara Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb86f74125.png,DogeRoulette,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb842d5601.png,NINJA CAT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb817ae34b.png,FudderElon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb7da999d5.png,SmartShiba,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb65adc505.png,SpheriumFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb62e09a86.png,NYANINU,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb5fc0ce18.png,GalaxyToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb5c1e0459.png,eTHEREUMGIRL,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb577b239f.png,NFTbs,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb54298314.png,SpaceXDeimos,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb4f617ee0.png,slashprotocol.com,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb4a1c1514.png,OceanEx,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeb476d8557.png,STARTFI,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0843b40df.png,BENQi,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee08199036c.png,PolarisFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee07ec7e93d.png,Atomas,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee07ae99a86.png,Sushi Finance,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee077e23198.png,MK,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee074d1a685.png,XenonFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0717c87d8.png,CereNetwork,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee06d8e6395.png,SaitoToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee06ac59545.png,SB,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee067feb609.png,Darth Vader Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0641404e7.png,MoonSend?,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0607e558a.png,infinityElon,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee059f6bfdf.png,XFai,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee05785f382.png,MW,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee054e05daf.png,Everest,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee051939dc3.png,MoonRobin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee04dfb17a5.png,Shining Stars Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee04b47fd5b.png,EASYFEEDBACK,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee048290f1b.png,TokenFomo.pro,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0451ad911.png,DerioxDefi,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee03f208ca5.png,UMBRELLA,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee03bc35696.png,Infinity Cat,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee0391289f9.png,? SNAKE FIST NETWORK ?,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee034821286.png,Miraculous??,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee02e161ca8.png,QixiSwap,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee02a1f0217.png,Covalent,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee026fdc6c3.png,EasterEgg,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee01ce40ff2.png,FujiProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee017775864.png,TerrainNFT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee003e2a239.png,NAOS Finance,,ETH,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee000f1100f.png,⛓️IronChain token,,BSC,Stablecoin,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edffb76415b.png,Media Network,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edff8b74068.png,Horse Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfe60227a8.png,LamboToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfe1581584.png,HerionProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfdbb043e4.png,DOGE PARTY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfd8833a46.png,Librex,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfd4e65e1d.png,IPX,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfd125edce.png,Moon Fox Community,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfcde61d6a.png,RedefinexProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfca858e36.png,Dojecoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfc6bc2a5c.png,SpaceX Starlink,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfc3b3b8a5.png,NFTify.Network,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfc0510dbb.png,The Doge Godfather,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfbd1d04dd.png,DNA TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfb8a2cfb1.png,Elon Payment Ecosystem,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfb1863e99.png,CrossPad,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edfa3db59ee.png,Don-Key.finance,,ETH,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf9b9e0604.png,makiswap.com,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf959a7fe9.png,Peanut Butter,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf9234b191.png,Meow Token,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf8f3951e1.png,Lever Network,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf8674b03b.png,Maple.Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf77a1dc38.png,Sienna.Network,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf742b8d77.png,Skrill DOGE,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf4de0732f.png,ElonStar,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf4a3011ad.png,Bring.finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf46b3e025.png,Tokka Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf4236466a.png,Umbrella,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf3d5eb4b1.png,NyanDoge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf389b446d.png,The Dragon Father,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf354de360.png,Elon Payment Ecosystem,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf2b4bd07f.png,London X Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf283d35dd.png,NUKE INU,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf2349f7bd.png,Oportunity Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf15aa7588.png,SUPERCYCLE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf0eb26166.png,Doggy Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf03978f3d.png,SolstarterToken,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edefc26e2e7.png,ElonFinance,,ETH,Token,Honeypot,,
