"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated wi… https://t.co/LljMZ0Ol81",FALSE,0,NA,2022-10-04 08:51:46,TRUE,NA,"1577219916641587206",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","decilizer",0,FALSE,FALSE,NA,NA
"Crypto exchanges are given a numeric score &amp; colour code based on the risk of crime occurring on their platforms.… https://t.co/zlYz8u2ziQ",FALSE,0,"Ryan_Browne_",2022-10-04 08:50:31,TRUE,"1577213251095777281","1577219605591777280","283616655","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ryan_Browne_",1,FALSE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:50:26,FALSE,NA,"1577219584465072129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thie_rno56",21,TRUE,FALSE,NA,NA
"RT @ICODrops: .@Mastercard will launch a new product called Crypto Secure that helps banks assess the risk of crime associated with crypto…",FALSE,0,NA,2022-10-04 08:50:05,FALSE,NA,"1577219496472879108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roman67975607",3,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:49:23,FALSE,NA,"1577219317040820225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahatKh54329626",21,TRUE,FALSE,NA,NA
"Mastercard launches a new product called Crypto Secure that helps banks assess the risk of crime associated with cr… https://t.co/XBtPOogw2l",FALSE,0,NA,2022-10-04 08:48:09,TRUE,NA,"1577219008155516928",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TokenJay",1,FALSE,FALSE,NA,NA
"Mastercard launches a new product called Crypto Secure that helps banks assess the risk of crime associated with cr… https://t.co/qt0uUmQTKg",FALSE,2,NA,2022-10-04 08:48:09,TRUE,NA,"1577219007639597061",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SENDYOURNFT",1,FALSE,FALSE,NA,NA
"Mastercard launches a new product called Crypto Secure that helps banks assess the risk of crime associated with cr… https://t.co/IVOiUMUzt6",FALSE,0,NA,2022-10-04 08:48:08,TRUE,NA,"1577219003575328769",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","swankyfinance",0,FALSE,FALSE,NA,NA
"[TheAltcoinHub]: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of cr… https://t.co/K2TrEcCDIq",FALSE,0,NA,2022-10-04 08:47:47,TRUE,NA,"1577218917755367424",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","basketnews_io",0,FALSE,FALSE,NA,NA
"RT @ICODrops: .@Mastercard will launch a new product called Crypto Secure that helps banks assess the risk of crime associated with crypto…",FALSE,0,NA,2022-10-04 08:42:22,FALSE,NA,"1577217553901854721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoEGG4",3,TRUE,FALSE,NA,NA
"Mastercard will on Tuesday launch a new product called Crypto Secure that helps banks assess the risk of crime asso… https://t.co/O0WHpYZNEK",FALSE,0,NA,2022-10-04 08:37:47,TRUE,NA,"1577216397687623682",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Quicktake0</a>","QuicktakeTake",0,FALSE,FALSE,NA,NA
"RT @ICODrops: .@Mastercard will launch a new product called Crypto Secure that helps banks assess the risk of crime associated with crypto…",FALSE,0,NA,2022-10-04 08:37:43,FALSE,NA,"1577216381682352128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VuleNS83",3,TRUE,FALSE,NA,NA
".@Mastercard will launch a new product called Crypto Secure that helps banks assess the risk of crime associated wi… https://t.co/Pf8qcx0NNp",FALSE,22,NA,2022-10-04 08:35:46,TRUE,NA,"1577215893825884160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ICODrops",3,FALSE,FALSE,NA,NA
"RT @TheAltcoinHub: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated with cr…",FALSE,0,NA,2022-10-04 08:33:04,FALSE,NA,"1577215211849011202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WinstonOmega1",10,TRUE,FALSE,NA,NA
"Mastercard launches a new product called #Crypto Secure that helps banks assess the risk of crime associated with… https://t.co/3mn0huF8tX",FALSE,0,NA,2022-10-04 08:31:17,TRUE,NA,"1577214763490496514",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BrieflyCrypto</a>","BrieflyCrypto",0,FALSE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:27:35,FALSE,NA,"1577213831809363968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IbIndonesia369",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:25:29,FALSE,NA,"1577213304711569408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hamzaq123",21,TRUE,FALSE,NA,NA
"RT @TheAltcoinHub: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated with cr…",FALSE,0,NA,2022-10-04 08:24:46,FALSE,NA,"1577213123987402752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ReddDotMedia",10,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:23:47,FALSE,NA,"1577212877760782336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zainofpeace",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:23:15,FALSE,NA,"1577212742578368512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khan_ursham",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:21:08,FALSE,NA,"1577212209427795970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArchieMoses12",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:19:43,FALSE,NA,"1577211850600898560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darkkula2",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:19:38,FALSE,NA,"1577211833529704448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adismeta",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:19:06,FALSE,NA,"1577211696741224448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sufyan60970594",21,TRUE,FALSE,NA,NA
"@wassie2x @growing_daniel I'd like to remind Daniel that ANY illegal activity or mob violence will be met swiftly b… https://t.co/YpxyhlqUBC",FALSE,2,"wassie2x",2022-10-04 08:18:17,TRUE,"1577191557362421760","1577211489991413760","1346903640196304897","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0xFederalAgent",0,FALSE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:17:31,FALSE,NA,"1577211298546262016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Supa_Zo005",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:16:34,FALSE,NA,"1577211059798421505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayazzys",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:14:30,FALSE,NA,"1577210539608084480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IbniRaheem",21,TRUE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 08:14:15,FALSE,NA,"1577210477700329472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrCryptozq",21,TRUE,FALSE,NA,NA
"Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchan… https://t.co/CYlateU2jI",FALSE,83,NA,2022-10-04 08:13:38,TRUE,NA,"1577210321944870912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CryptoSavingExp",21,FALSE,FALSE,NA,NA
"@CommandoChef @RoyalMarines @RoyalNavy @NAVYfit @RNReserve face,I suggest Shona the bar manageress did not want the… https://t.co/aescDxrQij",FALSE,0,"jamesmoylan77",2022-10-04 08:11:56,TRUE,"1577209204376412160","1577209895199260674","1586904265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamesmoylan77",0,FALSE,FALSE,NA,NA
"RT @TheAltcoinHub: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated with cr…",FALSE,0,NA,2022-10-04 08:08:22,FALSE,NA,"1577208994711900160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FerretCrypto",10,TRUE,FALSE,NA,NA
"RT @TheAltcoinHub: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated with cr…",FALSE,0,NA,2022-10-04 08:06:08,FALSE,NA,"1577208433694380033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArchieMoses12",10,TRUE,FALSE,NA,NA
"RT @SpirosMargaris: Binance to Train #LawEnforcement 

on How to Stop #Crypto #Crime 

https://t.co/BnvmIHuSxa #fintech @binance @_franvela…",FALSE,0,NA,2022-10-04 08:03:51,FALSE,NA,"1577207860974407683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junjudapi",3,TRUE,FALSE,NA,NA
"RT @TheAltcoinHub: Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated with cr…",FALSE,0,NA,2022-10-04 08:01:29,FALSE,NA,"1577207265324474369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gordospin1",10,TRUE,FALSE,NA,NA
"RT @flantoshi: @Sle3pyO Because it's actually used as a currency, as opposed to any other crypto (including Bitcoin). It's private, so it a…",FALSE,0,NA,2022-10-04 07:59:58,FALSE,NA,"1577206884339441664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HakrKingpinsSon",1,TRUE,FALSE,NA,NA
"Mastercard are launching a new product called Crypto Secure that helps banks assess the risk of crime associated wi… https://t.co/t7eSSHKqjY",FALSE,72,NA,2022-10-04 07:58:54,TRUE,NA,"1577206612670152704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheAltcoinHub",10,FALSE,FALSE,NA,NA
"ohhhh that’s why her lil prison reform true crime podcast dropped today LOL https://t.co/GTVnH5MSZc",FALSE,4,NA,2022-10-04 07:56:00,FALSE,NA,"1577205883452284929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morandareaux",0,FALSE,FALSE,NA,NA
"RT @TheDustyBC: JUST IN: Binance Has A Special Team That is Training Law Enforcement Around the World to Combat #Crypto Crime",FALSE,0,NA,2022-10-04 07:51:31,FALSE,NA,"1577204755625279490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Manuela_Manfred",21,TRUE,FALSE,NA,NA
"0xgaut crypto is an environmental crime",FALSE,0,NA,2022-10-04 07:21:50,FALSE,NA,"1577197284500045833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KimEvan25708594",0,FALSE,FALSE,NA,NA
"U.S. Justice Department forms national network of prosecutors focused on crypto crime https://t.co/mHXeSo2arf",FALSE,1,NA,2022-10-04 06:58:56,FALSE,NA,"1577191523187576832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ValentineBird6",0,FALSE,FALSE,NA,NA
"The Singapore police have referred this case to the authorities in Myanmar for assistance, he added.

READ MORE HER… https://t.co/5pGU4GGTAG",FALSE,0,NA,2022-10-04 06:44:00,TRUE,NA,"1577187763496972290",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AsiaCasinoNews1",0,FALSE,FALSE,NA,NA
"⚠️ Mastercard pushes deeper into crypto with new tool for combating fraud

Mastercard today launch a new product ca… https://t.co/rXKP0lWvC4",FALSE,4,NA,2022-10-04 06:38:44,TRUE,NA,"1577186439032238080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PriapusIQ",1,FALSE,FALSE,NA,NA
"@SRuhle I was very disappointed with the crypto segment in your show. I was expecting an easy to understand explana… https://t.co/pTLR1WrcMN",FALSE,0,"SRuhle",2022-10-04 06:37:45,TRUE,"1577150129454432257","1577186189886431233","382685028","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","baka66",0,FALSE,FALSE,NA,NA
"Kazakhstan Regulators and Binance Sign An Agreement to Battle Local Financial #Crime
@binance - @cz_binance -… https://t.co/JfmfakazdF",FALSE,0,NA,2022-10-04 06:33:50,TRUE,NA,"1577185205126942723",NA,"<a href=""https://www.nextscripts.com/"" rel=""nofollow"">App for nextscripts in twitter</a>","The_CryptoPost",0,FALSE,FALSE,NA,NA
"RT @TheCryptoU: 💥 BREAKING 💥💥: @Mastercard to launch a new product called Crypto Secure that helps banks assess the risk of crime associate…",FALSE,0,NA,2022-10-04 06:21:22,FALSE,NA,"1577182067787698176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCryptoUZA",1,TRUE,FALSE,NA,NA
"Binance also recently completed a workshop with regulators in Brazil to help them identify and stop crypto cyber cr… https://t.co/gDLkD5gfeU",FALSE,0,NA,2022-10-04 06:21:13,TRUE,NA,"1577182032576548864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","StrawberryNG",0,FALSE,FALSE,NA,NA
"💥 BREAKING 💥💥: @Mastercard to launch a new product called Crypto Secure that helps banks assess the risk of crime a… https://t.co/5Bn1MaOPTK",FALSE,2,NA,2022-10-04 06:20:21,TRUE,NA,"1577181813465718784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCryptoU",1,FALSE,FALSE,NA,NA
"RT @ramsden_cora: DeFi Has Become Crypto Crime’s Main Arena, Crystal Blockchain Says $TTC #TechTrees https://t.co/W7pVafozuy",FALSE,0,NA,2022-10-04 05:54:44,FALSE,NA,"1577175368045584384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TechTrees_Coin",7,TRUE,FALSE,NA,NA
"RT @WatcherGuru: JUST IN: 🇺🇸 US Justice Department set to launch a unit focused on #crypto crime, WSJ reports.",FALSE,0,NA,2022-10-04 05:42:34,FALSE,NA,"1577172306270773248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amanduh831",560,TRUE,FALSE,NA,NA
"(Newsmax):#Mastercard pushes deeper into crypto with new tool for combating fraud : Mastercard will on Tuesday laun… https://t.co/wdmwqj0vRz",FALSE,0,NA,2022-10-04 05:41:13,TRUE,NA,"1577171964308881411",NA,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>","newsoneplace",0,FALSE,FALSE,NA,NA
"RT @CoinDesk: .@Binance is launching a Global Law Enforcement Training Program because ""as crypto [becomes] more widely adopted, criminals…",FALSE,0,NA,2022-10-04 05:40:35,FALSE,NA,"1577171806301356032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PChiziane",12,TRUE,FALSE,NA,NA
"RT @donwinslow: For everyone retweeting George Conway today promising that Trump is going to jail, please make sure you include this photo…",FALSE,0,NA,2022-10-04 05:39:34,FALSE,NA,"1577171547634401280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crypto_keepr",843,TRUE,FALSE,NA,NA
"My man @BdrexNFT under 1k followers is a crime https://t.co/D3K5ZbTyeI",FALSE,3,NA,2022-10-04 05:27:06,FALSE,NA,"1577168411427160066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crypto_RayBs",1,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-04 05:25:03,FALSE,NA,"1577167897515814912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmySandSand",44,TRUE,FALSE,NA,NA
"Mastercard pushes deeper into #Crypto with new tool for combating fraud - CNBC https://t.co/scumfVlECm #Crime… https://t.co/OjxdNDb5KT",FALSE,0,NA,2022-10-04 05:21:08,TRUE,NA,"1577166912571965440",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-04 05:19:43,FALSE,NA,"1577166555762524161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlissaGilliam",44,TRUE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-04 05:15:14,FALSE,NA,"1577165425485352960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bedospa",44,TRUE,FALSE,NA,NA
